GE|BILLUND|395000|0|0|195|55736170|9018583|0|EK
GED|GEDERN|110800|1|1|195|50411947|9249164|1601|ED
GEE|GENESEO|108200|1|1|195|42834397|-77732750|990|K6
GEF|GREENVILLE|109000|1|1|195|30551342|-83783133|220|K7
GEG|SPOKANE|115500|1|1|195|47564947|-117626886|2756|K1
GEI|GEORGE|109500|0|1|195|-34006858|22370897|625|FA
GEL|GERALDTON|359000|0|0|195|-28798420|114701803|0|YM
GEL|GERALDTON|113900|1|1|195|-28790336|114706100|145|YM
GEM|GEMENA|420000|0|0|195|3233333|19766667|0|FZ
GEM|GEMEREK|115100|1|1|195|39154167|36028611|5016|LT
GEN|GENOA|318000|0|0|195|44423889|9083333|0|LI
GEN|GENOA|112800|1|1|195|44424445|9082333|2946|LI
GEP|GOPHER MINNEAPOLIS|117300|1|1|195|45145686|-93373181|877|K3
GES|VILLA GESSELL|242000|0|0|195|-37234722|-57023889|0|SA
GEY|ANTALYA|413000|0|0|195|36871972|30455389|0|LT
GEY|GREYBULL|275000|0|0|195|44511520|-108082917|0|K1
GF|NANYANG YANCHENG|277000|0|0|195|33377222|120157486|0|ZS
GF|GANSE GLENS FALLS|209000|0|0|195|43255119|-73605770|0|K6
GF|AYLESFORD GREENWOOD|341000|0|0|195|45023889|-64810278|0|CY
GF|QIQIHAR|240000|0|0|195|47301011|123881675|0|ZY
GF|HISER GRAND FORKS|345000|0|0|195|47846400|-97181519|0|K3
GF|GROF REYKJAVIK|319000|0|0|195|64149556|-21941556|0|BI
GFC|GULLFAKS|333000|0|0|195|61214722|2273611|0|EN
GFC|GULLFAKS|113650|0|1|195|61214722|2273611|312|EN
GFK|GRAND FORKS|114300|1|1|195|47954831|-97185369|840|K3
GFL|GLENS FALLS|110200|1|1|195|43341695|-73611767|319|K6
GFN|GRAFTON|389000|0|0|195|-29759722|153027436|0|YB
GFS|GOFFS|114400|1|1|195|35131144|-115176442|4000|K2
GFT|GIFU|112250|0|1|195|35391389|136858611|146|RJ
GFV|GROOTFONTEIN|115700|1|0|195|-19602778|18121389|0|FY
GG|NGONG HILLS NAIROBI|315000|0|0|195|-1390381|36637858|0|HK
GG|VEELS LONGVIEW|410000|0|0|195|32455572|-94797589|0|K4
GG|BRATSK|374000|0|0|195|56392333|101613611|0|UI
GGA|GAGNOA|370000|0|0|195|6100000|-5983334|0|DI
GGB|GULBARGA|116000|1|1|195|17313611|76803056|1450|VO
GGC|GAYA|115000|1|1|195|24741889|84943861|392|VE
GGE|GEORGETOWN|242000|0|0|195|33315481|-79324547|0|K7
GGF|GRANT|359000|0|0|195|40870942|-101730450|0|K3
GGG|GREGG CO. LONGVIEW|112300|1|1|195|32417753|-94753195|320|K4
GGI|FAGG ILS/CAT I|110100|0|0|195|-34006122|22359922|643|FA
GGN|GORGAN|310000|0|0|195|36904000|54414000|0|OI
GGN|GORGAN|117600|1|1|195|36924722|54381639|-47|OI
GGO|GOA|113600|1|1|195|15379722|73812500|200|VA
GGT|GUARATINGUETA|275000|0|0|195|-22787975|-45215286|0|SB
GGT|GUWAHATI|117600|1|1|195|26102444|91585195|188|VE
GGT|GEORGETOWN|117800|1|1|195|42788956|-75826747|2040|K6
GGW|GLASGOW|113900|1|1|195|48215306|-106625420|2283|K1
GGY|GRAGG-WADE CLANTON|338000|0|0|195|32853292|-86611175|0|K7
GH|GUWAHATI|401000|0|0|195|26038000|91553528|0|VE
GH|DAUG ILS/CAT I|109500|0|0|195|32384706|3792542|1427|DA
GH|ASHGABAT|320000|0|0|195|38003333|58335000|0|UT
GH|MINSK-2|635000|0|0|195|53843528|28088972|0|UM
GH|TOLMACHEVO NOVOSIBIRSK|875000|0|0|195|54981945|82615222|0|UN
GH|NUUK|314000|0|0|195|64179628|-51749606|0|BG
GH|FORT GOOD HOPE|266000|0|0|195|66251267|-128610592|0|CY
GHA|NOUMERAT GHARDAIA|340000|0|0|195|32374722|3794167|0|DA
GHA|NOUMERAT GHARDAIA|114900|1|1|195|32393286|3777881|1581|DA
GHE|GHEDI|110900|0|1|195|45439722|10264167|407|LI
GHJ|STONIA GASTONIA|260000|0|0|195|35191472|-81157856|0|K7
GHM|GRAHAM CENTERVILLE|111600|1|1|195|35833922|-87451764|775|K7
GHT|GHAT|114800|1|1|195|25146883|10138917|2296|HL
GHT|GHAT|435000|0|0|195|25188611|10137778|0|HL
GHW|GLENWOOD|346000|0|0|195|45644306|-95318303|0|K3
GHX|GRAHAM|371000|0|0|195|33165864|-98496611|0|K4
GI|ONDJIVA|327000|0|0|195|-17048611|15691667|0|FN
GI|GITEGA|360000|0|0|195|-3419625|29914659|0|HB
GI|LUDAO TAITUNG|300000|0|0|195|22676028|121483000|0|RC
GI|AMIENS|339000|0|0|195|49842139|2484278|0|LF
GIA|GBESSIA CONAKRY|114900|1|1|195|9567967|-13619670|90|GU
GID|LUDAO TAITUNG|116900|1|1|195|22672361|121485972|650|RC
GIG|GINGIN|372000|0|0|195|-31459717|115865559|0|YM
GIJ|GIPPER NILES|115400|1|1|195|41768611|-86318450|803|K5
GIO|GIOIA|117800|0|1|195|40801250|16901250|1270|LI
GIR|GIRARDOT|117300|1|1|195|4191667|-74865834|1063|SK
GIR|GERONA GIRONA|114100|1|1|195|41931250|2771861|591|LE
GIW|CORONACA GREENWOOD|239000|0|0|195|34253736|-82086231|0|K7
GIX|GEILENKIRCHEN|108100|0|1|195|50963339|6045189|327|ED
GIZ|JAZAN|117700|1|1|195|16907731|42577617|14|OE
GJ|GJOGUR|340000|0|0|195|65994722|-21330000|0|BI
GJA|GJAKOVA|412000|0|0|195|42420417|20427361|0|LY
GJA|GJAKOVA|109700|0|1|195|42429861|20431750|1391|LY
GJM|GUAJARA GUAJARA MIRIM|400000|0|0|195|-10784333|-65281167|0|SB
GK|GONG KEDAK|520000|0|0|195|5798056|102490278|0|WM
GK|GBENKO BANANKORO|286000|0|0|195|9245000|-9295000|0|GU
GK|JEMBO FT SMITH|311000|0|0|195|35322711|-94474175|0|K4
GK|PYONGYANG|111400|1|1|195|39218478|125675542|177|ZK
GK|MINSK|321000|0|0|195|53892917|27472195|0|UM
GK|SURGUT|325000|0|0|195|61343945|73298861|0|US
GKA|GOKCEADA|109000|1|1|195|40179722|25923667|1411|LT
GKN|GULKANA|115600|1|1|195|62153753|-145447364|1549|PA
GL|NORBERTO FERNANDEZ|110300|0|1|195|-51609222|-69291972|102|SA
GL|SOEKARNO-HATTA INTL JAKARTA|324000|0|0|195|-6146811|106574264|0|WI
GL|GALCAIO|355000|0|0|195|6766667|47433333|0|HC
GL|SHUGR GOODLAND|414000|0|0|195|39293783|-101600345|0|K3
GL|BANGU GAYLORD|375000|0|0|195|45014622|-84808083|0|K5
GL|NANTES|369000|0|0|195|47052806|-1687833|0|LF
GL|TEGEL EAST BERLIN|321000|0|0|195|52572308|13426161|0|ED
GL|LA GRANDE RIVIERE|201000|0|0|195|53630278|-77703889|0|CY
GL|AALBORG|398000|0|0|195|57084389|9681445|0|EK
GLA|GLADSTONE|116300|1|0|195|-23865261|151204408|0|YB
GLA|GLAND|375000|0|0|195|46408695|6244250|0|LS
GLA|GLENNALLEN GULKANA|248000|0|0|195|62195544|-145467722|0|PA
GLB|GOULBURN|407000|0|0|195|-34807178|149737172|0|YM
GLB|HLYBOKAJE|114750|1|1|195|55150833|27669167|591|UM
GLD|GOODLAND|115100|1|1|195|39387870|-101692297|3654|K3
GLE|CHARLES-DE-GAULLE|108700|0|1|195|48994528|2557417|360|LF
GLF|GLENFIELD SYDNEY|428000|0|0|195|-33986647|150976492|0|YM
GLH|GREENVILLE|110200|1|1|195|33523531|-90982939|130|K7
GLI|GLEN INNES|212000|0|0|195|-29672297|151694967|0|YB
GLJ|GUADALUPE SANTA MARIA|111000|1|0|195|34952361|-120521475|0|K2
GLL|GILL|114200|1|1|195|40503870|-104553017|4900|K2
GLM|GUELMIME|114300|1|1|195|29010469|-10069297|1038|GM
GLN|GUANLAN|112000|1|1|195|22708333|114033333|30|ZG
GLR|GAYLORD|109200|1|1|195|45012486|-84704278|1318|K5
GLS|GALAPAGOS ISLA BALTRA|272000|0|0|195|-460000|-90257778|0|SE
GLS|GALVESTON|206000|0|0|195|29333958|-94756225|0|K4
GLT|GALATI|108200|1|1|195|45416389|27927778|200|LR
GLV|GALAPAGOS ISLA BALTRA|112300|1|1|195|-461111|-90258611|184|SE
GLW|KGLW SDF/FACILITY NO GS|108500|0|0|195|37034439|-85943886|0|K5
GLW|GLASGOW|331000|0|0|195|55869770|-4433628|0|EG
GLY|GOLDEN VALLEY CLINTON|388000|0|0|195|38358678|-93684650|0|K3
GLZ|GUALAQUIZA|275000|0|0|195|-3420000|-78535556|0|SE
GM|WILZE WILMINGTON|205000|0|0|195|34337242|-77811831|0|K7
GM|JUDKY GREENVILLE|521000|0|0|195|34780150|-82349781|0|K7
GM|MALAGA|350000|0|0|195|36726500|-4571445|0|LE
GM|SHIRAK GYUMRI|668000|0|0|195|40728797|43846909|0|UD
GM|TEELS MILWAUKEE|242000|0|0|195|42909045|-88040975|0|K5
GM|HOMIEL|247000|0|0|195|52543528|30945167|0|UM
GMA|GENGMA|114700|1|1|195|23528333|99408333|3763|ZP
GMA|MAHN WHITEFIELD|386000|0|0|195|44362345|-71685906|0|K6
GME|GOMBE|112100|1|1|195|10280231|10875250|1540|DN
GME|GARDERMOEN|110550|0|1|195|60198144|11122953|702|EN
GMH|MUHLENBERG GREENVILLE|362000|0|0|195|37226986|-87159164|0|K5
GMH|GERMINGHAUSEN|115400|1|1|195|51170511|7892039|1814|ED
GMI|GUAJARA|335000|0|0|195|-10777856|-65338000|0|SB
GMM|COSTA DEL SOL|109500|0|1|195|36681889|-4510861|69|LE
GMN|GORMAN|116100|1|1|195|34804028|-118861361|4920|K2
GMN|GORMANSTON|112900|0|1|195|53646806|-6234917|100|EI
GMN|GORMANSTON|334000|0|0|195|53648111|-6226667|0|EI
GMZ|GRINDSTONE MT. BOWIE|356000|0|0|195|33605361|-97773720|0|K4
GN|GAN|317000|0|0|195|-697664|73163958|0|VR
GN|TANSONNHAT HOCHIMINH|343000|0|0|195|10826900|106677975|0|VV
GN|GONDIA|230000|0|0|195|21524306|80289917|0|VA
GN|WYNDS GAINESVILLE|269000|0|0|195|29670039|-82172131|0|K7
GN|BRIDL LEXINGTON|340000|0|0|195|38124539|-84507017|0|K5
GN|GELENDZHIK|1000000|0|0|195|44575000|38013333|0|UR
GN|ZHEZKAZGAN|435000|0|0|195|47736945|67792500|0|UA
GN|NUUK|110300|0|1|195|64187556|-51678270|283|BG
GNA|GUAYANA|114700|1|1|195|8293278|-62753000|473|SV
GNC|GAINES CO. SEMINOLE|344000|0|0|195|32671683|-102645722|0|K4
GND|MAURICE BISHOPSAINT GEORGES|117100|1|1|195|12001744|-61785372|82|TG
GND|MAURICE BISHOPSAINT GEORGES|362000|0|0|195|12008142|-61780072|0|TG
GND|GANJA|115800|1|1|195|40753528|46295500|1100|UB
GNL|GROESBECK MEXIA|108800|1|1|195|31581478|-96549089|514|K4
GNP|GLENPOOL TULSA|110600|1|1|195|35920900|-95968653|810|K4
GNR|GEN ROCA|275000|0|0|195|-38983056|-67601111|0|SA
GNV|GATORS|116200|1|1|195|29692114|-82272972|128|K7
GNV|GELENDZHIK|114300|1|1|195|44572500|38012222|132|UR
GNY|GURNEY|115600|1|1|195|-10315828|150361739|65|AY
GO|GOA|274000|0|0|195|15392000|73890334|0|VA
GO|QINGSHAN XICHANG|627000|0|0|195|27920206|102186075|0|ZU
GO|YAOQIANG JINAN|432000|0|0|195|36932134|117215983|0|ZS
GO|PODGORICA|420000|0|0|195|42298889|19245722|0|LY
GO|ANTONOV KYIV|590000|0|0|195|50558056|30225000|0|UK
GO|GORNO-ALTAYSK|350000|0|0|195|52027222|85880834|0|UN
GO|GOREVOYE|1061000|0|0|195|56641111|92653333|0|UN
GO|AMARI|514000|0|0|195|59292222|24387417|0|EE
GOC|DAIGO|115300|1|1|195|36744367|140349850|1480|RJ
GOI|GOIANIA|370000|0|0|195|-16637167|-49224333|0|SB
GOI|GOIANIA|112700|1|1|195|-16632433|-49215417|2450|SB
GOI|GODMAN FT KNOX|396000|0|0|195|37958667|-85976667|0|K5
GOJ|GOSNELL BLYTHEVILLE|111800|1|0|195|35950986|-89941070|0|K4
GOL|GOLYAMA|114100|1|1|195|43095000|24220556|1400|LB
GOL|HOMIEL|113100|1|1|195|52533500|30997195|500|UM
GOM|GOMA|116500|1|1|195|-1678603|29240514|5085|FZ
GON|GROTON|110850|1|1|195|41330403|-72051983|9|K6
GOR|GORNA ORYAHOVITSA|305000|0|0|195|43141111|25815389|0|LB
GOT|GOTEM|115250|1|1|195|51343117|11597528|791|ED
GOW|GLASGOW|115400|1|1|195|55870503|-4445725|37|EG
GP|BAYOU GULFPORT|360000|0|0|195|30485556|-89162236|0|K7
GP|LAJES|341000|0|0|195|38783167|-27113139|0|LP
GP|GALEX GRAND RAPIDS|272000|0|0|195|47130311|-93481328|0|K3
GP|GASPE|232000|0|0|195|48768058|-64385175|0|CY
GP|HRODNA|452000|0|0|195|53650278|24050611|0|UM
GP|SAVE|108100|0|1|195|57781222|11868889|91|ES
GPI|GENERAL PICO|112200|1|0|195|-35692778|-63750833|0|SA
GPI|GENERAL PICO|285500|0|0|195|-35686111|-63742500|0|SA
GPI|GUAPI|309000|0|0|195|2573611|-77894167|0|SK
GPQ|CARROLLTON|278000|0|0|195|33565778|-85130889|0|K7
GPT|GULFPORT|109000|1|1|195|30406833|-89076778|25|K7
GPZ|GRAND RAPIDS|111400|1|1|195|47163444|-93488933|1358|K3
GQE|GILMORE|113000|1|1|195|35347031|-90478158|211|K4
GQO|CHOO CHOO CHATTANOOGA|115800|1|1|195|34961261|-85153372|1015|K7
GR|RIO GRANDE|109500|0|1|195|-53778695|-67739278|82|SA
GR|MUTARE|379000|0|0|195|-18975000|32450000|0|FV
GR|SOEKARNO-HATTA INTL JAKARTA|282000|0|0|195|-6173481|106566208|0|WI
GR|STARN FT HOOD|323000|0|0|195|31167842|-97878228|0|K4
GR|GRANADA|285000|0|0|195|37188250|-3841000|0|LE
GR|GUZAR|592000|0|0|195|38618333|66238333|0|UT
GR|SANCY GRAND ISLAND|380000|0|0|195|40872889|-98314722|0|K3
GR|FIGARI/SUD CORSE|110500|0|1|195|41508945|9104556|131|LF
GR|GRUDA DUBROVNIK|414000|0|0|195|42540628|18320825|0|LD
GR|KNOBS GRAND RAPIDS|263000|0|0|195|42895639|-85378575|0|K5
GR|FAMIS GREEN BAY|356000|0|0|195|44440467|-88239631|0|K5
GR|KRASNOGOR|778000|0|0|195|49388056|35448333|0|UK
GR|GRUBEN MO I RANA|368000|0|0|195|66321686|14213600|0|EN
GR|GRIMSEY|308000|0|0|195|66528333|-17983111|0|BI
GRA|RIO GRANDE|365000|0|0|195|-53785139|-67760722|0|SA
GRA|RIO GRANDE|117300|1|1|195|-53775250|-67745695|71|SA
GRA|GAROUA|109500|0|1|195|9333808|13357197|814|FK
GRA|GRANADA|412000|0|0|195|37189361|-3677722|0|LE
GRA|GRAZZANISE|343000|0|0|195|41058194|14085000|0|LI
GRA|GRAZZANISE|117500|0|1|195|41060028|14088722|85|LI
GRB|GREEN BAY|115500|1|1|195|44555161|-88194856|767|K5
GRD|CAMPO GRANDE|112800|1|1|195|-20483514|-54688783|1833|SB
GRD|GREENWOOD|115500|1|1|195|34251567|-82154150|630|K7
GRD|FREDERICO GARCIA LORCA|109300|0|1|195|37189750|-3790056|1859|LE
GRD|HRODNA|115750|1|1|195|53607639|24055944|600|UM
GRE|GOBERNADOR GREGORES|360000|0|0|195|-48783056|-70161389|0|SA
GRE|GUANARE|318000|0|0|195|9033917|-69752583|0|SV
GRE|GREENVILLE|233000|0|0|195|38834214|-89372300|0|K5
GRE|GRENCHEN|115450|1|1|195|47183153|7418181|1435|LS
GRF|GRAYE FT LEWIS/TACOMA|216000|0|0|195|47150297|-122604656|0|K1
GRF|GRAFENWOHR|111800|0|1|195|49691272|11938300|1412|ED
GRI|GRAND ISLAND|112000|1|1|195|40984028|-98314778|1840|K3
GRK|GRAY FORT HOOD|111800|1|1|195|31032886|-97813789|980|K4
GRK|GRAKALLEN TRONDHEIM|358000|0|0|195|63419006|10268869|0|EN
GRM|GYUMRI|113400|1|1|195|40729411|43847239|4950|UD
GRM|GARDERMOEN OSLO|115950|1|1|195|60191758|11074419|682|EN
GRN|NEGRO|382000|0|0|195|28026900|-114022314|0|MM
GRN|GERONA GIRONA|412000|0|0|195|42024972|2807222|0|LE
GRN|GORDON|414000|0|0|195|42801083|-102179394|0|K3
GRN|GORNA ORYAHOVITSA|113600|1|1|195|43153056|25711945|295|LB
GRN|GORNA ORYAHOVITSA|284000|0|0|195|43161722|25614139|0|LB
GRO|ROTA|332000|0|0|195|14171667|145239806|0|PG
GRO|GROSSETO|109850|1|1|195|42760889|11077306|75|LI
GRO|EELDE|109900|0|1|195|53122278|6587500|1|EH
GRR|GRAND RAPIDS|115950|1|1|195|42786717|-85497070|803|K5
GRS|GHRISS|113100|1|0|195|35209372|148914|0|DA
GRS|GHRISS|424000|0|0|195|35212272|158447|0|DA
GRT|GHERIAT|337000|0|0|195|30394722|13585833|0|HL
GRT|GROTTAGLIE|331000|0|0|195|40445972|17422139|0|LI
GRT|GROTTAGLIE|116800|0|1|195|40489278|17410889|243|LI
GRU|GUARAPUAVA|230000|0|0|195|-25386625|-51522608|0|SB
GRU|GRUDZIADZ|114600|1|1|195|53521111|18781389|295|EP
GRV|GEORGE|116600|1|1|195|-34007350|22375961|650|FA
GRV|GRANTSVILLE|112300|1|1|195|39635031|-79050528|2640|K6
GRW|GRAFENWOHR|405000|0|0|195|49694572|11941703|0|ED
GRY|TOCOMITA|255000|0|0|195|7750861|-63085611|0|SV
GRY|GURIAT|114700|1|1|195|31412631|37286547|1665|OE
GRZ|GRAZ|290000|0|0|195|46920656|15458953|0|LO
GRZ|GRAZ|116200|1|1|195|46955367|15449431|1097|LO
GS|GISBORNE|114200|1|1|195|-38660511|177977561|23|NZ
GS|GOMA|397000|0|0|195|-1705042|29241911|0|FZ
GS|SARIR C-4|305000|0|0|195|27650000|22500000|0|HL
GS|LISHUI|297000|0|0|195|31651667|119041667|0|ZS
GS|MARKY GREENSBORO|254000|0|0|195|36166981|-80035639|0|K7
GS|PULA|420000|0|0|195|44892467|13853084|0|LD
GS|GAVLE|346000|0|0|195|60552556|16948250|0|ES
GSA|TAMBLER|114500|1|1|195|6075672|125092186|550|RP
GSB|SEYMOUR JOHNSON|116500|0|1|195|35335197|-77971311|69|K7
GSB|GAISBERG|109450|0|1|195|47805114|13111611|4280|LO
GSE|SESTRI|109300|0|1|195|44408972|8853195|26|LI
GSG|GUISCRIFF|395000|0|0|195|48160139|-3602445|0|LF
GSH|GOSHEN|113700|1|1|195|41525156|-86027953|852|K5
GSN|GACHSARAN|245000|0|0|195|30312333|50870417|0|OI
GSN|GACHSARAN|114350|1|1|195|30327972|50847556|2424|OI
GSO|GREENSBORO|116200|1|1|195|36045692|-79976375|909|K7
GST|GLOUCESTERSHIRE|331000|0|0|195|51891953|-2167903|0|EG
GSV|GABORONE|114000|1|1|195|-24551111|25921667|3287|FB
GSW|GARDERMOEN|111300|0|1|195|60213769|11088000|700|EN
GSY|GOSLY CHARLEROI|115700|1|1|195|50453917|4441389|644|EB
GT|GRAND TURK|232000|0|0|195|21437158|-71145953|0|MB
GT|GUWAHATI|360000|0|0|195|26108833|91602667|0|VE
GT|QUNLI|276000|0|0|195|31786667|119055000|0|ZS
GT|GILGIT|324000|0|0|195|35920153|74335081|0|OP
GT|HAMBURG|323000|0|0|195|53714167|9924300|0|ED
GT|VNUKOVO MOSCOW|294000|0|0|195|55583472|37225472|0|UU
GT|TAZOVSKIY|360000|0|0|195|67482778|78697222|0|US
GTB|DRUM FT DRUM|257000|0|0|195|44070481|-75737197|0|K6
GTC|GUYANDOT MAN|293000|0|0|195|37782050|-81908731|0|K6
GTC|NIIGATA|115500|1|1|195|37958295|139114886|39|RJ
GTE|GROOTE EYLANDT|114800|0|1|195|-13975364|136454961|63|YB
GTE|GROOTE EYLANDT|407000|0|0|195|-13975064|136455456|0|YB
GTF|GREAT FALLS|115100|1|1|195|47449981|-111412164|3672|K1
GTG|GLENTEIG|114150|0|1|195|52853084|-6145528|1000|EI
GTH|GRIFFITH|305000|0|0|195|-34277206|146056733|0|YM
GTH|GRIFFITH|114800|1|1|195|-34249444|146065358|456|YM
GTH|GUTHRIE|114500|1|1|195|33778278|-100336197|1941|K4
GTK|GRAND TURK|114200|1|1|195|21440661|-71134369|36|MB
GTL|GORONTALO|113500|1|1|195|644631|122848045|60|WA
GTN|GEORGETOWN|401000|0|0|195|-18294445|143549167|0|YB
GTN|GEORGETOWN WASH. D.C.|323000|0|0|195|38929900|-77124214|0|K6
GTO|GUASDUALITO|250000|0|0|195|7206639|-70764583|0|SV
GTP|PATTEN THOMASVILLE|245000|0|0|195|30957550|-83826670|0|K7
GTQ|GROSTENQUIN|111250|1|1|195|48986445|6716222|1057|LF
GTX|KAMN SDF/FACILITY NO GS|108900|0|0|195|43322961|-84675733|0|K5
GU|AMILCAR CABRAL DE GAOUA|347000|0|0|195|10333333|-3183333|0|DF
GU|BREST|338000|0|0|195|48477695|-4285500|0|LF
GU|MAGDAGACHI|344000|0|0|195|53470556|125796111|0|UH
GUA|GUALEGUAYCHU|113200|1|1|195|-33009722|-58614167|75|SA
GUA|GIRUA|224000|0|0|195|-8745575|148254172|0|AY
GUA|GIRUA|116500|0|1|195|-8744936|148253678|300|AY
GUI|GUIRIA|370000|0|0|195|10571167|-62310889|0|SV
GUL|GULL|383500|0|0|195|50807322|5895461|0|EH
GUN|STORUMAN|348000|0|0|195|64899084|17774611|0|ES
GUN|GUNNARBERGET|116900|0|1|195|77649217|15079356|2578|EN
GUP|GALLUP|115100|1|1|195|35476000|-108872611|7053|K2
GUR|GUERNSEY|109400|1|1|195|49437097|-2603811|343|EG
GUS|GRISSOM PERU|108450|1|1|195|40644908|-86151708|810|K5
GUV|GATOR FORT POLK|359000|0|0|195|31028250|-93184847|0|K4
GUY|GUYMON|275000|0|0|195|36705367|-101505095|0|K4
GV|GOVE|380000|0|0|195|-12270211|136824322|0|YB
GV|GOVE|114100|1|1|195|-12265014|136816403|189|YB
GV|NGONG HILLS NAIROBI|115900|1|0|195|-1396592|36637942|0|HK
GV|MAJOR GREENVILLE|201000|0|0|195|33156272|-96063619|0|K4
GV|ASTRAKHAN|650000|0|0|195|46288695|47940334|0|UR
GV|KOLYVAN|660000|0|0|195|55321389|82703333|0|UN
GVA|GENEVA|115750|1|1|195|46253917|6132222|1377|LS
GVB|BOGALUSA|353000|0|0|195|30881614|-89862117|0|K4
GVE|GORDONSVILLE|115600|1|1|195|38013600|-78153025|382|K6
GVO|GAVIOTA|113800|1|1|195|34531320|-120091089|2616|K2
GW|TEOCK GREENWOOD|349000|0|0|195|33592022|-90084389|0|K7
GW|SHENK|227000|0|0|195|41308183|-84944197|0|K5
GW|JARPIK KUUJJUARAPIK|371000|0|0|195|55284722|-77751389|0|CY
GWA|GWALIOR|112800|1|1|195|26296389|78226944|617|VI
GWC|GOODWOOD|114750|1|1|195|50855217|-756736|113|EG
GWF|GENERAL FOX LANCASTER|282000|0|0|195|34738692|-118216786|0|K2
GWN|GREYTOWN|252500|0|0|195|-29105389|30603433|0|FA
GWV|GREEFSWALD|117900|1|0|195|-22245556|29410278|0|FA
GWY|GALWAY|108500|0|1|195|53299361|-8941389|100|EI
GWZ|ADDIS ABEBA|115900|1|1|195|9106203|38769920|10160|HA
GX|GILLAM|114400|0|1|195|56357222|-94703611|511|CY
GXD|NACOGDOCHES|391000|0|0|195|31648500|-94705500|0|K4
GXU|MC GUIRE WRIGHTSTOWN|110600|1|1|195|40009475|-74596511|119|K6
GY|GISENYI|310000|0|0|195|-1676692|29260311|0|HR
GY|DYANA GREENVILLE|338000|0|0|195|34691153|-82443642|0|K7
GY|GARIE GARY|236000|0|0|195|41572417|-87327028|0|K5
GYA|GUAYARAMERIN|250000|0|0|195|-10825278|-65342917|0|SL
GYA|GAOYAO|116500|1|1|195|23070000|112486667|300|ZG
GYD|BAKU|114100|1|1|195|40472361|50050694|100|UB
GYG|GRAYLING|359000|0|0|195|44749958|-84828220|0|K5
GYL|GLENCOE|407000|0|0|195|44760647|-94086681|0|K3
GYM|GUAYMAS|112100|1|1|195|27965567|-110927889|59|MM
GYR|GYOR|115100|1|1|195|47659111|17724361|515|LH
GYR|GYOR|354000|0|0|195|47660056|17717917|0|LH
GYV|GREYTOWN|113500|1|1|195|-29124719|30585570|3700|FA
GYV|GUAYAQUIL|115900|1|1|195|-2128333|-79866945|58|SE
GYZ|CAMP GUERNSEY|280000|0|0|195|42239922|-104714283|0|K1
GZ|KAKAYDY|205000|0|0|195|37573333|67495000|0|UT
GZD|GDANSK|116100|1|1|195|54387806|18425278|492|EP
GZG|GLADE SPRING BLACKFORD|110200|1|1|195|36825106|-82078978|4200|K6
GZO|GOZO MALTA|115700|1|1|195|36037342|14205264|522|LM
GZO|GILZE-RIJEN|111900|0|1|195|51565067|4945139|83|EH
GZP|GAZIPASA|316000|0|0|195|36304389|32297472|0|LT
GZP|GAZIPASA|114200|0|1|195|36304389|32297472|210|LT
GZR|GILZE-RIJEN|116400|0|1|195|51566036|4933522|46|EH
H|ING AER A L V TARAVELLACORDOB|262000|0|0|195|-31286361|-64208694|0|SA
H|HAIKOU|389000|0|0|195|19934722|110431633|0|ZJ
H|WUHAN|326000|0|0|195|30802672|114227719|0|ZH
H|NAVOI|380000|0|0|195|40111667|65136667|0|UT
H|UYTASH MAKHACHKALA|740000|0|0|195|42833334|47636667|0|UR
H|NOVY KHABAROVSK|950000|0|0|195|48549583|135220306|0|UH
H|HOTEL ENONTEKIO|408000|0|0|195|68377697|23452675|0|EF
H2|CULLATON LAKE|314000|0|0|195|61314167|-98496111|0|CY
H7|MANITOULIN EAST MANITOWANING|388000|0|0|195|45841389|-81852778|0|CY
HA|HOEDSPRUIT|265000|0|0|195|-24338536|31034511|0|FA
HA|PRINCE SAID IBRAHIM MORONI|316500|0|0|195|-11600786|43260914|0|FM
HA|PRINCE SAID IBRAHIM|110300|0|1|195|-11543370|43268956|77|FM
HA|NAMLEA|290000|0|0|195|-3238333|127100000|0|WA
HA|HANIMAADHOO|267000|0|0|195|6743911|73166519|0|VR
HA|EL HANK|301000|0|0|195|33614167|-7665000|0|GM
HA|SHERABAD|340000|0|0|195|37693333|67053333|0|UT
HA|BUDAPEST|329000|0|0|195|47490861|19149444|0|LH
HA|HANNOVER|320000|0|0|195|52464103|9805083|0|ED
HA|EFHA ILS/CAT I|109900|0|0|195|61855078|24756489|473|EF
HA|HOFSA|348000|0|0|195|65629722|-15041389|0|BI
HA|HAMMERFEST|111350|0|1|195|70677286|23653495|281|EN
HAA|HAMAR|371000|0|0|195|60817458|11070175|0|EN
HAB|HAMILTON|110400|1|1|195|34198769|-88011619|802|K7
HAB|HAMADAN|329000|0|0|195|35200000|48666667|0|OI
HAB|HAMADAN|115400|1|1|195|35209444|48658611|5730|OI
HAB|KHABAROVSK|112300|1|1|195|48545083|135210361|271|UH
HAD|HANNOVER|113950|0|1|195|52468750|9695508|184|ED
HAH|NATCHEZ-ADAMS COUNTY|388000|0|0|195|31690220|-91293306|0|K7
HAI|MORONI|114700|1|1|195|-11515008|43276692|103|FM
HAI|HAIMA|113300|1|1|195|19970364|56280783|459|OO
HAL|HALLI|115200|1|1|195|61854675|24802606|484|EF
HAM|HAMADAN|317000|0|0|195|34865917|48540639|0|OI
HAM|HAMADAN|117900|1|1|195|34866806|48550611|5767|OI
